Keyword,Code URL,Repository,File Path
"import WitWidget, WitConfigBuilder",https://github.com/GoogleCloudPlatform/ml-on-gcp/blob/ffd88931674e08ef6b0b20de27700ed1da61772c/tutorials/explanations/ai-explanations-tabular.ipynb,GoogleCloudPlatform/ml-on-gcp,tutorials/explanations/ai-explanations-tabular.ipynb
"import WitWidget, WitConfigBuilder",https://github.com/apachecn/apachecn-ml-zh-pt4/blob/8d5d331d908aa2681c238b15dd33ff9eec014ff4/docs/prac-expl-ai-py/10.md,apachecn/apachecn-ml-zh-pt4,docs/prac-expl-ai-py/10.md
"import WitWidget, WitConfigBuilder",https://github.com/rafaelsf80/vertex-xai-monitor-labs/blob/355c2e58c7110b03426cfe69383006bb8105d1f9/README.md,rafaelsf80/vertex-xai-monitor-labs,README.md
"import WitWidget, WitConfigBuilder",https://github.com/Glairly/introduction_to_tensorflow/blob/aa0a44d9c428a6eb86d1f79d73f54c0861b6358d/quests/dei/WIT_Smile_Detector.ipynb,Glairly/introduction_to_tensorflow,quests/dei/WIT_Smile_Detector.ipynb
"import WitWidget, WitConfigBuilder",https://github.com/iamkuldeepsingh/xai-what-if/blob/f95951c47a3777771a4abac7ba81dbbcc8036dd1/twomodel-whatif.ipynb,iamkuldeepsingh/xai-what-if,twomodel-whatif.ipynb
"import WitWidget, WitConfigBuilder",https://github.com/PAIR-code/what-if-tool/blob/6f7ec55e3116a29b1236a4533bd0586e1d601fae/website/src/learn/tutorials/notebooks.md,PAIR-code/what-if-tool,website/src/learn/tutorials/notebooks.md
"import WitWidget, WitConfigBuilder",https://github.com/vipinky/GoogleCloudPlatform-training-data-analyst/blob/3e2ef4668c5088ab50ad50a4f29673c88fb1bcd3/quests/dei/census/income_xgboost.ipynb,vipinky/GoogleCloudPlatform-training-data-analyst,quests/dei/census/income_xgboost.ipynb
"import WitWidget, WitConfigBuilder",https://github.com/apachecn/apachecn-ml-zh-pt6/blob/da93d5e30137f3dcc40271a88898f3b46967d1a1/docs/inter-ml-py/09.md,apachecn/apachecn-ml-zh-pt6,docs/inter-ml-py/09.md
"import WitWidget, WitConfigBuilder",https://github.com/MengOonLee/Google_cloud/blob/cc3f614ee58f9f831736d5541244b11727aa0a61/WIT/WIT_xgboost_income.ipynb,MengOonLee/Google_cloud,WIT/WIT_xgboost_income.ipynb
import fairlearn,https://github.com/Azure/MachineLearningNotebooks/blob/e7dd826f34c1298389eca731f38bdc777af1dae5/contrib/fairness/fairlearn-azureml-mitigation.ipynb,Azure/MachineLearningNotebooks,contrib/fairness/fairlearn-azureml-mitigation.ipynb
import fairlearn,https://github.com/princetonvisualai/intersectionality/blob/2be11d07494b521e40bfc08c78af98016b179ed5/import_files/fairlearn_train.py,princetonvisualai/intersectionality,import_files/fairlearn_train.py
import fairlearn,https://github.com/fairlearn/fairlearn/blob/142c5580ead67b4f0b4b9f87a9a131af4656c380/fairlearn/adversarial/_preprocessor.py,fairlearn/fairlearn,fairlearn/adversarial/_preprocessor.py
import fairlearn,https://github.com/Trusted-AI/AIF360/blob/2572fcbfd0267c80cacdec7babf0c32c9c75ba5f/docs/source/conf.py,Trusted-AI/AIF360,docs/source/conf.py
import fairlearn,https://github.com/dotnet/machinelearning/blob/796cb354fbb2e6d1ca6c3c8c6125fe967d37ba73/src/Microsoft.ML.Fairlearn/Microsoft.ML.Fairlearn.csproj,dotnet/machinelearning,src/Microsoft.ML.Fairlearn/Microsoft.ML.Fairlearn.csproj
import fairlearn,https://github.com/Rishit-dagli/FairLearn-Demos/blob/bb81fc19288660d38daba7d6327cc9e87ce2249d/fairlearn-azureml.ipynb,Rishit-dagli/FairLearn-Demos,fairlearn-azureml.ipynb
import fairlearn,https://github.com/stefan-grafberger/mlwhatif/blob/90bd5003c1e1ef0a51545455383d89e7e26a6d01/mlwhatif/monkeypatching/_patch_fairlearn.py,stefan-grafberger/mlwhatif,mlwhatif/monkeypatching/_patch_fairlearn.py
import fairlearn,https://github.com/privacytrustlab/ml_privacy_meter/blob/663ed23def423241edc7132be927e17cc416ac46/advanced/evaluation_fair.py,privacytrustlab/ml_privacy_meter,advanced/evaluation_fair.py
import fairlearn,https://github.com/microsoft/responsible-ai-toolbox/blob/002b1a0605d92f1474e94147f40bf83d09132382/raiwidgets/raiwidgets/fairness_metric_calculation.py,microsoft/responsible-ai-toolbox,raiwidgets/raiwidgets/fairness_metric_calculation.py
import fairlearn,https://github.com/MicrosoftDocs/azure-docs/blob/9528517bda06092ca2d61a3eebfb6b49c8456dff/articles/machine-learning/v1/how-to-machine-learning-fairness-aml.md,MicrosoftDocs/azure-docs,articles/machine-learning/v1/how-to-machine-learning-fairness-aml.md
import aif360,https://github.com/Trusted-AI/AIF360/blob/2572fcbfd0267c80cacdec7babf0c32c9c75ba5f/aif360/aif360-r/R/import.R,Trusted-AI/AIF360,aif360/aif360-r/R/import.R
import aif360,https://github.com/IBM/lale/blob/abba033df8a18dd817a1c74c42958a97bed43dfa/lale/lib/aif360/_suppress_aif360_warnings.py,IBM/lale,lale/lib/aif360/_suppress_aif360_warnings.py
import aif360,https://github.com/claimed-framework/component-library/blob/3734c25bd6b4c968173efd033b3f7f1b54045a57/component-library/metric/metric-aif360.ipynb,claimed-framework/component-library,component-library/metric/metric-aif360.ipynb
import aif360,https://github.com/IBM/Lale.jl/blob/8b34ade3e9ec2bd89046fe5e097ac80b8f1bcf3f/demo/old/aif360.py,IBM/Lale.jl,demo/old/aif360.py
import aif360,https://github.com/naver-ai/cgl_fairness/blob/ea9f1a2810a269ef5e5d09d672be47e7635c594a/data_handler/AIF360/dataset.py,naver-ai/cgl_fairness,data_handler/AIF360/dataset.py
import aif360,https://github.com/IBMDeveloperUK/Trusted-AI-Workshops/blob/86ddf343cff70e764aaf4a0755b856f0065338b9/notebooks/aif360/credit_scoring.ipynb,IBMDeveloperUK/Trusted-AI-Workshops,notebooks/aif360/credit_scoring.ipynb
import aif360,https://github.com/bspanjers/AIFBAREND/blob/8d3ffeeb312d3451c45079bed2047bb2867f0916/aif360/algorithms/inprocessing/celisMeta/__init__.py,bspanjers/AIFBAREND,aif360/algorithms/inprocessing/celisMeta/__init__.py
import aif360,https://github.com/IBM/lale/blob/abba033df8a18dd817a1c74c42958a97bed43dfa/lale/lib/aif360/lfr.py,IBM/lale,lale/lib/aif360/lfr.py
import aif360,https://github.com/FedML-AI/FedML/blob/3e6a399e86ca808d065dc918b532e7173b918e91/installation/build_fedml_docker/x86-64/Dockerfile,FedML-AI/FedML,installation/build_fedml_docker/x86-64/Dockerfile
import aif360,https://github.com/chiphuyen/dmls-book/blob/066f2e87f99a540e417cb0bf4d01031d7735a130/mlops-tools.md,chiphuyen/dmls-book,mlops-tools.md
fairlearn,https://github.com/dotnet/machinelearning/blob/796cb354fbb2e6d1ca6c3c8c6125fe967d37ba73/src/Microsoft.ML.Fairlearn/MLContextExtension.cs,dotnet/machinelearning,src/Microsoft.ML.Fairlearn/MLContextExtension.cs
fairlearn,https://github.com/Azure/MachineLearningNotebooks/blob/e7dd826f34c1298389eca731f38bdc777af1dae5/contrib/fairness/fairlearn-azureml-mitigation.ipynb,Azure/MachineLearningNotebooks,contrib/fairness/fairlearn-azureml-mitigation.ipynb
fairlearn,https://github.com/CSML-IIT-UCL/GMFbandits/blob/9595c81052138c273c2f2fe4affd34cf2319296d/policies.py,CSML-IIT-UCL/GMFbandits,policies.py
fairlearn,https://github.com/fairlearn/fairlearn/blob/142c5580ead67b4f0b4b9f87a9a131af4656c380/docs/contributor_guide/fairlearn_proposals.rst,fairlearn/fairlearn,docs/contributor_guide/fairlearn_proposals.rst
fairlearn,https://github.com/up-for-grabs/up-for-grabs.net/blob/83fdecb5e64fe5f29a1d9b0c3e05619ae2423c29/_data/projects/Fairlearn.yml,up-for-grabs/up-for-grabs.net,_data/projects/Fairlearn.yml
fairlearn,https://github.com/microsoft/ML-For-Beginners/blob/66f57d692489c12169a1e430e692b666c436de02/1-Introduction/3-fairness/assignment.md,microsoft/ML-For-Beginners,1-Introduction/3-fairness/assignment.md
fairlearn,https://github.com/dssg/aequitas/blob/a0012dfcaef0b5d33452451dca955a99f7e7cccf/src/aequitas/fairflow/methods/inprocessing/fairlearn_classifier.py,dssg/aequitas,src/aequitas/fairflow/methods/inprocessing/fairlearn_classifier.py
fairlearn,https://github.com/pycaret/pycaret/blob/342c79df0bcf3cd577e2c814b756afc995c32585/requirements-optional.txt,pycaret/pycaret,requirements-optional.txt
fairlearn,https://github.com/MicrosoftDocs/azure-docs/blob/9528517bda06092ca2d61a3eebfb6b49c8456dff/articles/machine-learning/concept-fairness-ml.md,MicrosoftDocs/azure-docs,articles/machine-learning/concept-fairness-ml.md
fairlearn,https://github.com/EthicalML/awesome-production-machine-learning/blob/772b0e26a4a4719758d8dc5ddf2e405d4d73003e/README.md,EthicalML/awesome-production-machine-learning,README.md
import fairlearn,https://github.com/Azure/MachineLearningNotebooks/blob/e7dd826f34c1298389eca731f38bdc777af1dae5/contrib/fairness/fairlearn-azureml-mitigation.ipynb,Azure/MachineLearningNotebooks,contrib/fairness/fairlearn-azureml-mitigation.ipynb
import fairlearn,https://github.com/princetonvisualai/intersectionality/blob/2be11d07494b521e40bfc08c78af98016b179ed5/import_files/fairlearn_train.py,princetonvisualai/intersectionality,import_files/fairlearn_train.py
import fairlearn,https://github.com/fairlearn/fairlearn/blob/142c5580ead67b4f0b4b9f87a9a131af4656c380/fairlearn/adversarial/_preprocessor.py,fairlearn/fairlearn,fairlearn/adversarial/_preprocessor.py
import fairlearn,https://github.com/Trusted-AI/AIF360/blob/2572fcbfd0267c80cacdec7babf0c32c9c75ba5f/docs/source/conf.py,Trusted-AI/AIF360,docs/source/conf.py
import fairlearn,https://github.com/dotnet/machinelearning/blob/796cb354fbb2e6d1ca6c3c8c6125fe967d37ba73/src/Microsoft.ML.Fairlearn/Microsoft.ML.Fairlearn.csproj,dotnet/machinelearning,src/Microsoft.ML.Fairlearn/Microsoft.ML.Fairlearn.csproj
import fairlearn,https://github.com/Rishit-dagli/FairLearn-Demos/blob/bb81fc19288660d38daba7d6327cc9e87ce2249d/fairlearn-azureml.ipynb,Rishit-dagli/FairLearn-Demos,fairlearn-azureml.ipynb
import fairlearn,https://github.com/stefan-grafberger/mlwhatif/blob/90bd5003c1e1ef0a51545455383d89e7e26a6d01/mlwhatif/monkeypatching/_patch_fairlearn.py,stefan-grafberger/mlwhatif,mlwhatif/monkeypatching/_patch_fairlearn.py
import fairlearn,https://github.com/privacytrustlab/ml_privacy_meter/blob/663ed23def423241edc7132be927e17cc416ac46/advanced/evaluation_fair.py,privacytrustlab/ml_privacy_meter,advanced/evaluation_fair.py
import fairlearn,https://github.com/microsoft/responsible-ai-toolbox/blob/002b1a0605d92f1474e94147f40bf83d09132382/raiwidgets/raiwidgets/fairness_metric_calculation.py,microsoft/responsible-ai-toolbox,raiwidgets/raiwidgets/fairness_metric_calculation.py
import fairlearn,https://github.com/MicrosoftDocs/azure-docs/blob/9528517bda06092ca2d61a3eebfb6b49c8456dff/articles/machine-learning/v1/how-to-machine-learning-fairness-aml.md,MicrosoftDocs/azure-docs,articles/machine-learning/v1/how-to-machine-learning-fairness-aml.md
wit google,https://github.com/EbookFoundation/free-programming-books/blob/0cd36b58b8127c491e3d6f1fd0a750841c04a483/courses/free-courses-ja.md,EbookFoundation/free-programming-books,courses/free-courses-ja.md
wit google,https://github.com/tensorflow/tensorflow/blob/eca4c36692a0f04f085ac6c01209e3f0ad915f49/README.md,tensorflow/tensorflow,README.md
wit google,https://github.com/freeCodeCamp/freeCodeCamp/blob/77af2504e12d9f972d9b4224a8826aec6c04e777/docs/language-lead-handbook.md,freeCodeCamp/freeCodeCamp,docs/language-lead-handbook.md
wit google,https://github.com/jwasham/coding-interview-university/blob/3dd73945ccb985ea53bc8e99645d0002b18ff5f8/translations/README-af.md,jwasham/coding-interview-university,translations/README-af.md
wit google,https://github.com/sindresorhus/awesome/blob/8e71414aea13959f183b193f0bb62b1034c44fb4/readme.md,sindresorhus/awesome,readme.md
wit google,https://github.com/donnemartin/system-design-primer/blob/a07e261677c012d37d26255de6e7b128a2643946/README-ja.md,donnemartin/system-design-primer,README-ja.md
wit google,https://github.com/torvalds/linux/blob/89cdf9d556016a54ff6ddd62324aa5ec790c05cc/mm/shmem.c,torvalds/linux,mm/shmem.c
wit google,https://github.com/TheAlgorithms/Python/blob/a13e9c21374caf40652ee75cc3620f3ac0c72ff3/DIRECTORY.md,TheAlgorithms/Python,DIRECTORY.md
wit google,https://github.com/public-apis/public-apis/blob/49d267a721b6a8ff9ccaefc9f24c0188367008d9/README.md,public-apis/public-apis,README.md
wit google,https://github.com/baidu-research/tensorflow-allreduce/blob/66d5b855e90b0949e9fa5cca5599fd729a70e874/configure,baidu-research/tensorflow-allreduce,configure
fairness_indicator,https://github.com/tensorflow/tfx/blob/d8b5e31f34b4b90684584b9d1b78e3a4f3ae5261/docs/guide/fairness_indicators.md,tensorflow/tfx,docs/guide/fairness_indicators.md
fairness_indicator,https://github.com/facebookresearch/vissl/blob/94def58538d3c7037f5e093196494331eea1a2a2/projects/fairness_indicators/similarity_search/inference_casual_conversations.py,facebookresearch/vissl,projects/fairness_indicators/similarity_search/inference_casual_conversations.py
fairness_indicator,https://github.com/tensorflow/fairness-indicators/blob/70da8f0bb7f67746c95b29c9c4b3a70e46db62a9/g3doc/tutorials/Fairness_Indicators_Pandas_Case_Study.ipynb,tensorflow/fairness-indicators,g3doc/tutorials/Fairness_Indicators_Pandas_Case_Study.ipynb
fairness_indicator,https://github.com/Building-ML-Pipelines/building-machine-learning-pipelines/blob/8862436d291a330d772dc59e104c4ba0a6d64b5a/chapters/model_analysis/model_analysis.ipynb,Building-ML-Pipelines/building-machine-learning-pipelines,chapters/model_analysis/model_analysis.ipynb
fairness_indicator,https://github.com/PacktPublishing/Machine-Learning-Experimentation-with-TensorBoard/blob/c6fdce73deb47ab67e66dff44b331094dfcc2ba7/chapter3/fairness_indicator.py,PacktPublishing/Machine-Learning-Experimentation-with-TensorBoard,chapter3/fairness_indicator.py
fairness_indicator,https://github.com/qufa-project/qufa/blob/ea784a07e1065b9aeb48c1a91877cbc2903378af/dataFairness/snu/2020_qufa_fairness_indicator_snuData_v0.1.ipynb,qufa-project/qufa,dataFairness/snu/2020_qufa_fairness_indicator_snuData_v0.1.ipynb
fairness_indicator,https://github.com/google/eng-edu/blob/3d4af7f854ed662de2d94d0269b13201459d025c/ml/pc/exercises/fairness_text_toxicity_part1.ipynb,google/eng-edu,ml/pc/exercises/fairness_text_toxicity_part1.ipynb
fairness_indicator,https://github.com/tensorflow/model-analysis/blob/a4dc1e75e770156263fd626fc87590ba26b23c47/tensorflow_model_analysis/notebook/jupyter/js/lib/widget.js,tensorflow/model-analysis,tensorflow_model_analysis/notebook/jupyter/js/lib/widget.js
fairness_indicator,https://github.com/WeilerWebServices/TensorFlow/blob/36eb6994d36674604973a06159e73187087f51c6/workshops/tfx_labs/Lab_7_Fairness_Indicators.ipynb,WeilerWebServices/TensorFlow,workshops/tfx_labs/Lab_7_Fairness_Indicators.ipynb
fairness_indicator,https://github.com/VladimerKhasia/ML-in-Notebooks/blob/4f0505650aa6c4f634a202aa98294d80e8bdb227/MLOps/fairness_indicators_tfma.ipynb,VladimerKhasia/ML-in-Notebooks,MLOps/fairness_indicators_tfma.ipynb
fat-forensics,https://github.com/fla-sil/PyTorrent/blob/68b3f2967064e6958f2ba07c90c2ff07c6e3f60c/Package_Metadata/pypi_packages/FAT-Forensics.json,fla-sil/PyTorrent,Package_Metadata/pypi_packages/FAT-Forensics.json
fat-forensics,https://github.com/EthicalML/awesome-artificial-intelligence-guidelines/blob/44703d17046ea92ca4397889e54447e4243162a6/README.md,EthicalML/awesome-artificial-intelligence-guidelines,README.md
fat-forensics,https://github.com/fat-forensics/fat-forensics/blob/f6ce0853d328a6eab8d2506cc1122c1a79a4eccc/README.rst,fat-forensics/fat-forensics,README.rst
fat-forensics,https://github.com/andreysharapov/xaience/blob/7bf1a2682c061ddaeed2dd4a0bb32f2b42ed056f/fairml/code,andreysharapov/xaience,fairml/code
fat-forensics,https://github.com/very-good-science/data-ethics-club/blob/a7e79abac98bf070146f84c2c58504c0ea9eee50/site/join_in/join_in.md,very-good-science/data-ethics-club,site/join_in/join_in.md
fat-forensics,https://github.com/MartinThoma/algorithms/blob/a251e9599b685dbf89c891f02d20fefd8538ead5/medium/static-code-analysis/flake8.txt,MartinThoma/algorithms,medium/static-code-analysis/flake8.txt
fat-forensics,https://github.com/marcovirgolin/robust-counterfactuals/blob/bd1a62e3d991890c87c49df9869f2b0bef660da9/setup.py,marcovirgolin/robust-counterfactuals,setup.py
fat-forensics,https://github.com/So-Cool/bLIMEy/blob/2c15d3e9a269e15a06330192b15de8e3ffcaeafe/DAMI_2021/readme.md,So-Cool/bLIMEy,DAMI_2021/readme.md
fat-forensics,https://github.com/mattclifford1/CLIME/blob/7726aa4c598ef22ee329706da2d0dcf169e9d65f/requirements.txt,mattclifford1/CLIME,requirements.txt
fat-forensics,https://github.com/KenSciResearch/fairMLHealth/blob/a148ed3f9c0fc07a0962a6b947698ff24eae1235/docs/resources/References_and_Resources.md,KenSciResearch/fairMLHealth,docs/resources/References_and_Resources.md
from fairlearn.reductions import,https://github.com/Azure/MachineLearningNotebooks/blob/e7dd826f34c1298389eca731f38bdc777af1dae5/contrib/fairness/fairlearn-azureml-mitigation.ipynb,Azure/MachineLearningNotebooks,contrib/fairness/fairlearn-azureml-mitigation.ipynb
from fairlearn.reductions import,https://github.com/fairlearn/fairlearn/blob/3cbfc8ad9a3e60e61418e32a86e732c127c551cf/docs/quickstart.rst,fairlearn/fairlearn,docs/quickstart.rst
from fairlearn.reductions import,https://github.com/MicrosoftDocs/azure-docs/blob/640cff4dfbcc9debd49c1dc28fa2c046d55d71ef/articles/machine-learning/v1/how-to-machine-learning-fairness-aml.md,MicrosoftDocs/azure-docs,articles/machine-learning/v1/how-to-machine-learning-fairness-aml.md
from fairlearn.reductions import,https://github.com/Trusted-AI/AIF360/blob/94383f86b172b75fe4683f87f7e871e68c3c0012/aif360/sklearn/inprocessing/grid_search_reduction.py,Trusted-AI/AIF360,aif360/sklearn/inprocessing/grid_search_reduction.py
from fairlearn.reductions import,https://github.com/privacytrustlab/ml_privacy_meter/blob/663ed23def423241edc7132be927e17cc416ac46/advanced/evaluation_fair.py,privacytrustlab/ml_privacy_meter,advanced/evaluation_fair.py
from fairlearn.reductions import,https://github.com/dssg/aequitas/blob/a0012dfcaef0b5d33452451dca955a99f7e7cccf/src/aequitas/fairflow/methods/inprocessing/fairlearn_classifier.py,dssg/aequitas,src/aequitas/fairflow/methods/inprocessing/fairlearn_classifier.py
from fairlearn.reductions import,https://github.com/microsoft/responsible-ai-toolbox/blob/bfd4ae77cae6737de8cdf13221233ec759111473/docs/fairness-dashboard-README.md,microsoft/responsible-ai-toolbox,docs/fairness-dashboard-README.md
from fairlearn.reductions import,https://github.com/balakreshnan/Samples2021/blob/cbab0b52cc5b6bbadb9258502a75a5c1a1bef18e/DataScience/modelling.md,balakreshnan/Samples2021,DataScience/modelling.md
from fairlearn.reductions import,https://github.com/Azure/FTALive-Sessions/blob/546408865add6baf9b8b1cf9d0e47291ceb603b7/content/ai/responsible-ai/readme.md,Azure/FTALive-Sessions,content/ai/responsible-ai/readme.md
from fairlearn.reductions import,https://github.com/aws-samples/aws-machine-learning-university-responsible-ai/blob/8c1528505e5146003cee21a437ea07ff3a825b0c/notebooks/day_3/MLA-RESML-DAY3-FINAL-STUDENT-NB.ipynb,aws-samples/aws-machine-learning-university-responsible-ai,notebooks/day_3/MLA-RESML-DAY3-FINAL-STUDENT-NB.ipynb
from fairlearn.datasets import,https://github.com/fairlearn/fairlearn/blob/3cbfc8ad9a3e60e61418e32a86e732c127c551cf/docs/quickstart.rst,fairlearn/fairlearn,docs/quickstart.rst
from fairlearn.datasets import,https://github.com/mljar/mljar-supervised/blob/992eac842685eb07efc6f66383ba301dcf02e01a/examples/scripts/regression_acs_fairness.py,mljar/mljar-supervised,examples/scripts/regression_acs_fairness.py
from fairlearn.datasets import,https://github.com/privacytrustlab/ml_privacy_meter/blob/663ed23def423241edc7132be927e17cc416ac46/advanced/fair_pytorch_reference.ipynb,privacytrustlab/ml_privacy_meter,advanced/fair_pytorch_reference.ipynb
from fairlearn.datasets import,https://github.com/fairlearn/fairlearn/blob/3cbfc8ad9a3e60e61418e32a86e732c127c551cf/examples/plot_quickstart.py,fairlearn/fairlearn,examples/plot_quickstart.py
from fairlearn.datasets import,https://github.com/JinyangLi01/Query_refinement/blob/6ccd39e824732465900c4a3b44b82fd5e8c3595a/Experiment/ACSIncome/MD_data/q1/q1.ipynb,JinyangLi01/Query_refinement,Experiment/ACSIncome/MD_data/q1/q1.ipynb
from fairlearn.datasets import,https://github.com/AzucenaMV/fairness/blob/28c577e0c557d149bdc5be933cd8830af8b5a9fe/src/notebooks/fairness_metrics.ipynb,AzucenaMV/fairness,src/notebooks/fairness_metrics.ipynb
from fairlearn.datasets import,https://github.com/microsoft/responsible-ai-toolbox/blob/bfd4ae77cae6737de8cdf13221233ec759111473/notebooks/individual-dashboards/fairness-interpretability-dashboard-income-prediction.ipynb,microsoft/responsible-ai-toolbox,notebooks/individual-dashboards/fairness-interpretability-dashboard-income-prediction.ipynb
from fairlearn.datasets import,https://github.com/awslabs/measuring-fairness-of-rankings-under-noisy-sensitive-information/blob/453eff0f69fcb272052c32bd9341eb043aed96b4/src/fairness_measurement_uncertainty/data_read/real_dataset_builder.py,awslabs/measuring-fairness-of-rankings-under-noisy-sensitive-information,src/fairness_measurement_uncertainty/data_read/real_dataset_builder.py
from fairlearn.datasets import,https://github.com/iamrajatroy/Data-Science-Lab/blob/0d8750a082baa69fad2a17063ae5ead9d523f20b/notebook/FairLearn.ipynb,iamrajatroy/Data-Science-Lab,notebook/FairLearn.ipynb
from fairlearn.datasets import,https://github.com/stigsfoot/datascience-2023/blob/a2e1efeb5801c9f7c348ce03da8156d7dcd33d99/Fighting_AI_Bias_With_Bias_Talk_BiasTesting_Demo.ipynb,stigsfoot/datascience-2023,Fighting_AI_Bias_With_Bias_Talk_BiasTesting_Demo.ipynb
from fairlearn.metrics import,https://github.com/Azure/MachineLearningNotebooks/blob/e7dd826f34c1298389eca731f38bdc777af1dae5/contrib/fairness/upload-fairness-dashboard.ipynb,Azure/MachineLearningNotebooks,contrib/fairness/upload-fairness-dashboard.ipynb
from fairlearn.metrics import,https://github.com/MicrosoftDocs/azure-docs/blob/640cff4dfbcc9debd49c1dc28fa2c046d55d71ef/articles/machine-learning/v1/how-to-machine-learning-fairness-aml.md,MicrosoftDocs/azure-docs,articles/machine-learning/v1/how-to-machine-learning-fairness-aml.md
from fairlearn.metrics import,https://github.com/fairlearn/fairlearn/blob/3cbfc8ad9a3e60e61418e32a86e732c127c551cf/docs/quickstart.rst,fairlearn/fairlearn,docs/quickstart.rst
from fairlearn.metrics import,https://github.com/privacytrustlab/ml_privacy_meter/blob/663ed23def423241edc7132be927e17cc416ac46/advanced/evaluation_fair.py,privacytrustlab/ml_privacy_meter,advanced/evaluation_fair.py
from fairlearn.metrics import,https://github.com/pycaret/pycaret/blob/a458e9be859e77e1d5fb83489b93dd8f9a0a9ed9/pycaret/internal/pycaret_experiment/supervised_experiment.py,pycaret/pycaret,pycaret/internal/pycaret_experiment/supervised_experiment.py
from fairlearn.metrics import,https://github.com/microsoft/responsible-ai-toolbox/blob/bfd4ae77cae6737de8cdf13221233ec759111473/raiwidgets/raiwidgets/fairness_metric_calculation.py,microsoft/responsible-ai-toolbox,raiwidgets/raiwidgets/fairness_metric_calculation.py
from fairlearn.metrics import,https://github.com/credo-ai/credoai_lens/blob/529ef1c3f4af2edf2a3d66a2b90e53f1261d9caf/credoai/evaluators/utils/fairlearn.py,credo-ai/credoai_lens,credoai/evaluators/utils/fairlearn.py
from fairlearn.metrics import,https://github.com/aws-samples/aws-machine-learning-university-responsible-ai/blob/8c1528505e5146003cee21a437ea07ff3a825b0c/notebooks/day_3/MLA-RESML-DAY3-FINAL-STUDENT-NB.ipynb,aws-samples/aws-machine-learning-university-responsible-ai,notebooks/day_3/MLA-RESML-DAY3-FINAL-STUDENT-NB.ipynb
from fairlearn.metrics import,https://github.com/balakreshnan/Samples2021/blob/cbab0b52cc5b6bbadb9258502a75a5c1a1bef18e/DataScience/dataengineeringtitanic.md,balakreshnan/Samples2021,DataScience/dataengineeringtitanic.md
from fairlearn.metrics import,https://github.com/mail-ecnu/OTDyadicFair/blob/1259eb6d2e4c99b1b1333048eea4cbf94e4ec785/utils.py,mail-ecnu/OTDyadicFair,utils.py
from aif360.sklearn.preprocessing import,https://github.com/Trusted-AI/AIF360/blob/94383f86b172b75fe4683f87f7e871e68c3c0012/docs/source/Getting%20Started.rst,Trusted-AI/AIF360,docs/source/Getting Started.rst
from aif360.sklearn.preprocessing import,https://github.com/IBM/lale/blob/abba033df8a18dd817a1c74c42958a97bed43dfa/lale/lib/aif360/reweighing.py,IBM/lale,lale/lib/aif360/reweighing.py
from aif360.sklearn.preprocessing import,https://github.com/biodev/bias_fairness_in_ml/blob/d1f6cd08216de2326b9be0b2ceae34cd381c9b53/tutorial_medical_expenditure.Rmd,biodev/bias_fairness_in_ml,tutorial_medical_expenditure.Rmd
from aif360.sklearn.preprocessing import,https://github.com/sds-capstone/womenatthetable/blob/994f168113431c5946d6b6b5c31e6274262ca6f8/.Rhistory,sds-capstone/womenatthetable,.Rhistory
from aif360.sklearn.preprocessing import,https://github.com/evijit/Awareness_vs_Unawareness/blob/6af48007e901b67530f493a1278cfda15cff916e/SKLearn_compat_compas.ipynb,evijit/Awareness_vs_Unawareness,SKLearn_compat_compas.ipynb
from aif360.sklearn.preprocessing import,https://github.com/IBMDeveloperUK/Trusted-AI-Workshops/blob/86ddf343cff70e764aaf4a0755b856f0065338b9/notebooks/aif360/sklearn/demo_new_features.ipynb,IBMDeveloperUK/Trusted-AI-Workshops,notebooks/aif360/sklearn/demo_new_features.ipynb
from aif360.sklearn.preprocessing import,https://github.com/giordanoDaloisio/MODNESS/blob/7ccb9922f1d5ed2a540939c6b71a1ca0dc73fa7b/baselines/manila/german/model_trainer.py,giordanoDaloisio/MODNESS,baselines/manila/german/model_trainer.py
from aif360.sklearn.preprocessing import,https://github.com/malode555/AIF/blob/4ddb9f483e223643a0a2f0f9adc4d77d1c74d8c9/aif360/sklearn/preprocessing/__init__.py,malode555/AIF,aif360/sklearn/preprocessing/__init__.py
from aif360.sklearn.preprocessing import,https://github.com/York-and-Maastricht-Data-Science-Group/fairml/blob/aa511651461d9b606a71d076b1980ad6c179b6ca/generator/org.eclipse.epsilon.fairml.generator/ibmfai360/demo_new_features.py,York-and-Maastricht-Data-Science-Group/fairml,generator/org.eclipse.epsilon.fairml.generator/ibmfai360/demo_new_features.py
from aif360.sklearn.preprocessing import,https://github.com/Trusted-AI/AIF360/blob/94383f86b172b75fe4683f87f7e871e68c3c0012/examples/sklearn/demo_fairadapt_sklearn.ipynb,Trusted-AI/AIF360,examples/sklearn/demo_fairadapt_sklearn.ipynb
from aif360.sklearn.inprocessing import,https://github.com/Trusted-AI/AIF360/blob/94383f86b172b75fe4683f87f7e871e68c3c0012/docs/source/Getting%20Started.rst,Trusted-AI/AIF360,docs/source/Getting Started.rst
from aif360.sklearn.inprocessing import,https://github.com/IBM/lale/blob/abba033df8a18dd817a1c74c42958a97bed43dfa/lale/lib/aif360/prejudice_remover.py,IBM/lale,lale/lib/aif360/prejudice_remover.py
